;ID;CHANCE_TO_HELP_PROBABILITY;COST_REDUCTION_ALTRUISTIC_ACT;SEED;SPAWN_ALTRUIST;SPAWN_NONALTRUIST;age_at_death;altruist_fitness;altruistic_acts_altruists;altruistic_acts_base_agents;average_fitness_cost;average_fitness_cost_round;children_per_woman;died_of_chance;died_of_fitness_loss;died_of_old_age;fitness_at_death;median_age;median_fitness;net_growth;nonAltruist_fitness;population;population_altruists;population_nonAltruists;year
;5593 Mittelwert;3;0,6;;25;40;78,556;106,712;80,626;35,828;5,492;5,638;1,512;1,75;;8;107,988;33,862;109,936;64,4;113,162;2672,8;332,2;534,2;250
;5594 Mittelwert;3;0,7;;25;40;72,776;103,798;133,66;36,264;5,474;5,302;1,518;3;;8,8;105,642;34,154;107,564;33,4;88,852;1965,6;122,8;428,8;250
;5595 Mittelwert;3;0,8;;25;40;80,044;99,92;96,618;35,016;5,498;5,198;1,552;3;;12,8;104,624;32,92;105,368;39;87,624;2164,6;179,2;446,4;250
;5596 Mittelwert;3;0,9;;25;40;77,116;99,956;89,068;57,738;5,45;5,1;1,53;3,333333333;;9;106,364;32,99;103,218;48,8;85,082;2142,2;307,2;526;250
;5597 Mittelwert;3;1;;25;40;68,796;77,396;99,1;114,396;5,446;5,2025;1,48;3,25;;9;102,666;34,62;101,028;44,2;109,736;2256,2;325,8;376,6;250
;5598 Mittelwert;4;0,5;;25;40;74,1475;89,412;66,795;30,218;5,454;5,502;1,684;5,333333333;;14,75;114,9975;29,046;114,144;95;116,588;3931;356,2;772,6;250
;5599 Mittelwert;4;0,6;;25;40;79,482;86,07;183,3325;43,464;5,508;5,992;1,622;2,75;;10,4;114,198;30,564;112,702;53,8;117,45;2808;89,4;496;250
;5600 Mittelwert;4;0,7;;25;40;70,0475;84,962;104,1225;41,272;5,498;5,874;1,636;3,25;;8,5;111,85;30,038;110,78;66,4;113,25;2614,8;182,4;492,8;250
;5601 Mittelwert;4;0,8;;25;40;71,86;81,43;120,63;59,12;5,472;5,602;1,484;3,6;;9;106,642;33,184;107,828;53,6;88,318;2821;273,8;681;250
;5602 Mittelwert;4;0,9;;25;40;83,16;79,088;198,0075;53,326;5,458;5,544;1,57;9;;8;108,118;32,82;107,062;28,8;112,448;1568;105,8;526,2;250
;5603 Mittelwert;4;1;;25;40;76,472;96,248;145,36;37,414;5,474;5,332;1,628;3;;9,2;104,972;30,834;104,51;47,4;111,516;2330,8;106,8;631;250
;5604 Mittelwert;5;0,5;;25;40;70,6925;113,422;99,314;32,286;5,476;5,442;1,722;6,75;;18;119,4025;27,282;118,536;129,6;121,996;5231,8;546,2;643,8;250
;5605 Mittelwert;5;0,6;;25;40;82,488;108,92;253,234;57,488;5,444;5,538;1,608;4;;12,2;113,23;31,134;114,614;52,8;118,832;2546,6;203,4;351,6;250
;5606 Mittelwert;5;0,7;;25;40;84,27;105,548;150,222;49,174;5,496;5,706;1,562;2;;12,4;112,836;31,994;113,498;76,2;118,532;3131,6;338;624;250
;5607 Mittelwert;5;0,8;;25;40;79,124;102,51;115,522;40,992;5,478;5,542;1,67;3,25;;14,2;108,002;28,742;110,636;105,4;116,22;4247;478,4;904;250
;5608 Mittelwert;5;0,9;;25;40;71,256;101,066;94,496;38,176;5,48;5,38;1,678;4,6;;17,2;105,658;29,496;108,292;98,2;115,604;4601,2;547,2;664;250
;5609 Mittelwert;5;1;;25;40;77,922;95,432;175,396;45,636;5,51;5,598;1,628;2,75;;13;101,422;30,906;104,708;51,4;112,016;2704,8;236;365,6;250
;5610 Mittelwert;6;0,5;;25;40;73,262;114,45;192,958;54,89;5,492;5,912;1,64;3,6;;17,6;121,198;29,894;120,538;80,4;124,722;3572,2;395,8;521,8;250
;5611 Mittelwert;6;0,6;;25;40;70,79;111,782;124,294;38,724;5,502;5,392;1,724;5,2;;17,4;112,934;27,476;118,122;137,6;122,716;4736,8;546;677,6;250
;5612 Mittelwert;6;0,7;;25;40;72,252;106,824;171,89;56,034;5,52;5,586;1,684;2,6;;13,4;109,136;29,522;114,486;73,6;120,066;3465,6;391,8;677,2;250
;5613 Mittelwert;6;0,8;;25;40;72,372;83,498;171,4225;79,014;5,496;6,19;1,58;2,75;;7,2;110,856;32,596;114,97;41,6;122,844;1968,6;198,2;461,8;250
;5614 Mittelwert;6;0,9;;25;40;80,944;97,834;537,72;144,624;5,464;5,626;1,382;1,333333333;;5,2;104,958;36,56;110,534;13,6;117,846;816,8;88,8;229,8;250
;5615 Mittelwert;6;1;;25;40;76,2625;76,116;446,0325;98,878;5,55;5,398;1,534;3,333333333;;8,25;108,3875;32,856;107,922;47,6;116,76;2061;148,6;348;250
;5616 Mittelwert;7;0,5;;25;40;80,382;117,452;170,358;69,94;5,476;4,808;1,63;4,25;;16,8;122,648;28,822;125,258;110;130,22;4179,8;483;883,6;250
;5617 Mittelwert;7;0,6;;25;40;77,774;117,358;231,172;116,572;5,484;5,596;1,668;4,333333333;;13;118,492;29,144;123,418;85,4;128,744;3118,8;455,2;802,8;250
;5618 Mittelwert;7;0,7;;25;40;84,8925;111,216;1331,332;298,744;5,448;4,91;1,414;2,5;;9,5;107,92;35,51;117,774;50;125,034;2286,6;385,4;354,8;250
;5619 Mittelwert;7;0,8;;25;40;69,802;108,85;163,882;47,088;5,52;5,352;1,682;3,8;;15,2;119,642;28,3;118,292;100,8;126,75;3984,6;466,8;607,4;250
;5620 Mittelwert;7;0,9;;25;40;76,084;103,664;223,336;67,74;5,478;5,624;1,6;2,75;;12;113,192;30,442;113,456;59,8;121,598;2896;323,6;438;250
;5621 Mittelwert;7;1;;25;40;72,435;97,016;1778,198;687,792;5,498;4,466;1,508;4,5;;7,25;113,245;36,302;110,032;45,8;94,914;2257,6;164,4;362,2;250
;5622 Mittelwert;8;0,5;;25;40;73,832;119,972;387,504;51,018;5,5;5,264;1,666;8,75;;21;127,106;28,34;130,18;250;135,586;8497,2;695;1629,6;250
;5623 Mittelwert;8;0,6;;25;40;69,598;117,268;179,822;56,01;5,518;5,63;1,716;7,2;;20,2;127,772;27,286;125,42;188;132,362;7130;894,8;1154,6;250
;5624 Mittelwert;8;0,7;;25;40;72,054;111,384;135,218;44,386;5,484;5,49;1,698;7,8;;22;120,564;27,882;121,352;265,2;128,462;8749,4;671;1636,8;250
;5625 Mittelwert;8;0,8;;25;40;69,86;81,854;136,785;110,706;5,524;5,986;1,678;8,25;;19,25;111,705;28,562;116,578;144,8;98,324;5648,6;342,8;1174;250
;5626 Mittelwert;8;0,9;;25;40;75,532;98,344;400,794;167,492;5,544;4,794;1,544;4;;16,4;111,686;32,1;111,956;71,6;98,064;3492,6;220,2;710;250
;5627 Mittelwert;8;1;;25;40;81,1025;75,362;269,545;289,166;5,55;6,372;1,624;1,666666667;;10,75;108,135;31,858;112,68;64,2;122,488;2752,4;178,8;705,4;250
;5628 Mittelwert;9;0,5;;25;40;67,354;124,142;120,168;36,238;5,508;5,466;1,772;11,6;;26,8;131,11;25,02;132,636;389,2;138,622;12563,4;668,6;2194,4;250
;5629 Mittelwert;9;0,6;;25;40;72,49;119,35;159,212;50,68;5,496;5,5;1,696;5;;20,2;127,322;27,398;128,472;198,4;135,62;7284,2;637;1303,4;250
;5630 Mittelwert;9;0,7;;25;40;65,786;113,476;254,752;50,662;5,488;5,646;1,722;7,6;;17,6;122,674;27,078;124,47;149;131,424;5957,2;473,8;1705,2;250
;5631 Mittelwert;9;0,8;;25;40;77,782;104,438;394,482;106,876;5,526;5,342;1,606;5;;15,6;121,066;29,31;120,99;120,2;128,396;4210,4;224,6;812,4;250
;5632 Mittelwert;9;0,9;;25;40;75,062;99,57;732,532;223,83;5,53;5,02;1,492;5;;9,4;107,856;34,41;115,846;58,4;98,948;2739,8;265,8;734,4;250
;5633 Mittelwert;9;1;;25;40;73,116;94,236;380,426;71,154;5,512;5,528;1,626;3,2;;8,6;113,562;30,124;112,288;52,2;123,406;2374,8;68,4;752,6;250
;5634 Mittelwert;10;0,5;;25;40;65,658;100,092;113,8725;55,438;5,506;5,58;1,744;14;;23,4;128,396;25,188;133,25;396,2;139,31;13166,2;572,2;2898,2;250
;5635 Mittelwert;10;0,6;;25;40;63,06;92,668;172,8675;44,276;5,514;5,584;1,75;7,4;;16,4;129,052;25,414;130,622;210,8;137,246;7157,4;356;1897;250
;5636 Mittelwert;10;0,7;;25;40;71,084;112,79;147,758;50,836;5,522;5,512;1,762;7,6;;22,4;123,314;26,564;124,606;220;134,102;7637,8;400;2070,6;250
;5637 Mittelwert;10;0,8;;25;40;79,53;105,85;313,184;116,59;5,494;5,756;1,55;3,666666667;;8,6;114,572;31,994;121,494;50,2;133,938;2067,6;324,4;411,4;250
;5638 Mittelwert;10;0,9;;25;40;75,34;60,078;256,4833333;157,244;5,49;6,212;1,662;8,333333333;;15,75;114,9;30,42;116,67;117;126,764;4493,4;205,6;1480,8;250
;5639 Mittelwert;10;1;;25;40;76,446;71,924;1494,5575;99,33;5,5;5,516;1,624;5,333333333;;12;104,432;30,172;111,854;74,4;98,83;3389,8;176,8;1072,8;250
;5640 Mittelwert;1;0,5;;30;40;75,844;82,596;17,975;8,262;5,382;5,32;1,672;2,4;;11,2;104,388;29,342;104,404;58,8;105,258;2746,8;389,4;240,4;250
;5641 Mittelwert;1;0,6;;30;40;72,762;82,194;19,0225;7,794;5,388;5,478;1,678;2,8;;12,6;103,964;28,834;103,636;70,4;104,694;2995,4;442,8;233,6;250
;5642 Mittelwert;1;0,7;;30;40;80,092;101,74;19,052;9,422;5,526;5,874;1,63;2,333333333;;9,6;103;31,188;103,13;41,2;104,158;2203,2;297,2;141,4;250
;5643 Mittelwert;1;0,8;;30;40;73,426;100,342;20,654;11,104;5,526;5,2875;1,718;4,25;;11,2;101,234;29,992;101,952;45,4;103,202;2248,4;351,8;163,8;250
;5644 Mittelwert;1;0,9;;30;40;67,718;100,448;24,326;12,846;5,426;5,686;1,578;3;;8,6;102,1;32,162;101,532;35,8;102,144;1793,6;208;213;250
;5645 Mittelwert;1;1;;30;40;71,818;99,062;27,398;13,572;5,468;5,468;1,574;2,25;;7;101,258;32,2;100,766;36,4;102,05;1824;350,4;197,2;250
;5646 Mittelwert;2;0,5;;30;40;77,72;85,588;105,2725;37,346;5,494;5,864;1,486;1,5;;6,25;104,855;35,266;107,72;16,8;108,756;1008;100,4;162,4;250
;5647 Mittelwert;2;0,6;;30;40;71,61;103,174;70,128;17,916;5,446;5,9;1,612;1,6;;7,8;105,996;32,216;106,146;31,4;107,452;1772,4;112,8;312,8;250
;5648 Mittelwert;2;0,7;;30;40;74,17;102,604;75,788;23,712;5,498;5,354;1,562;2;;8,6;103,838;32,842;104,384;35,8;106,29;1752,2;92,2;234,6;250
;5649 Mittelwert;2;0,8;;30;40;79,005;100,45;64,978;28,542;5,484;5,238;1,52;1,666666667;;8,75;104,3125;33,318;104,08;34,2;106,948;1570,2;114,6;138,8;250
;5650 Mittelwert;2;0,9;;30;40;76,312;79,19;55,475;26,784;5,41;5,702;1,556;1,666666667;;5,8;99,822;32,764;102,524;24,6;105,182;1201,6;183,2;182,8;250
;5651 Mittelwert;2;1;;30;40;75,836;59,6;57,84666667;34,276;5,414;5,436;1,504;2,5;;10,2;101,73;35,044;102,564;38,2;107,242;1935,6;211,2;358,8;250
;5652 Mittelwert;3;0,5;;30;40;75,955;64,702;58,57666667;704,1225;5,624;5,62;0,996;4,666666667;;13,25;112,46;32,214;87,862;54,6;68,228;2585;210,6;436,6;242,8
;5653 Mittelwert;3;0,6;;30;40;81,8825;63,154;79,66;712,77;5,604;5,336666667;0,94;6;;10;113,6775;34,288;86,46;22,4;44,144;1375,2;126,2;338;242,8
;5654 Mittelwert;3;0,7;;30;40;79,61;61,552;119,24;742,2725;5,556;5,515;0,874;2,5;;9,25;110,5375;37,456;84,28;14,2;66,226;1207,8;128,6;303,2;242,8
;5655 Mittelwert;3;0,8;;30;40;79,494;80,172;115,0875;57,98;5,604;5,2075;1,254;2;;7,6;113,558;27,202;83,342;45,4;84,318;1881,8;112,8;477,4;242,8
;5656 Mittelwert;3;0,9;;30;40;79,816;78,764;143,05;40,925;5,52;5,72;1,34;5;;10,4;106,21;24,202;82,552;37;85,348;2022,4;84,2;415,2;242,8
;5657 Mittelwert;3;1;;30;40;81,246;75,94;1104,8675;183,12;5,584;5,99;1,15;5,666666667;;11,8;105,03;31,452;83,212;49,4;65,18;2632,4;175,6;591,8;242,8
;5658 Mittelwert;4;0,5;;30;40;65,104;111,382;181,874;59,108;5,446;5,458;1,48;2,5;;13,25;114,468;34,248;115,382;41;118,366;2196;462,6;325,8;250
;5659 Mittelwert;4;0,6;;30;40;79,976;107,97;316,918;49,564;5,466;4,884;1,488;8,5;;15,8;112,288;34,682;113,032;107;117,154;4301;859,8;621,8;250
;5660 Mittelwert;4;0,7;;30;40;73,272;105,78;72,872;26,998;5,47;5,248;1,65;4,8;;17,2;110,602;29,812;110,698;112,6;114,582;4911,8;591,2;872,6;250
;5661 Mittelwert;4;0,8;;30;40;72,148;102,288;101,372;34,486;5,462;5,534;1,61;3,75;;17;109,116;31,134;108,902;57,6;113,596;3204,6;345;793,2;250
;5662 Mittelwert;4;0,9;;30;40;81,33;100,24;152,38;66,262;5,488;5,278;1,428;1,4;;15,4;105,546;35,97;107,076;22,8;113,068;1893;295,4;340,8;250
;5663 Mittelwert;4;1;;30;40;69,085;96,604;146,558;75,478;5,502;6,448;1,446;4;;12,25;101,73;35,048;103,806;85,8;111,474;3527,6;505;605,6;250
;5664 Mittelwert;5;0,5;;30;40;71,934;114,692;107,024;37,542;5,484;5,204;1,65;7;;20,8;119,768;29,604;119,036;113,8;122,568;5460,2;532,8;788,6;250
;5665 Mittelwert;5;0,6;;30;40;78,238;111,5;97,762;36,912;5,494;5,068;1,67;5;;20,4;115,144;29,388;116,102;115,8;119,982;5133,4;534,4;884,2;250
;5666 Mittelwert;5;0,7;;30;40;72,372;107,21;87,986;32,772;5,506;5,588;1,692;4,6;;22,6;114,066;28,13;113,366;134,4;118,922;5735,2;625,4;1098,2;250
;5667 Mittelwert;5;0,8;;30;40;73,112;103,652;115,978;44,116;5,502;5,388;1,6;2,4;;11,4;110,574;30,876;111,066;47,4;117,212;2670,6;337;577,8;250
;5668 Mittelwert;5;0,9;;30;40;71,82;99,458;182,748;39,794;5,49;5,33;1,676;4,75;;8,4;105,28;29,482;107,632;75,4;113,244;3285,8;312,6;815,2;250
;5669 Mittelwert;5;1;;30;40;70,328;96,8;147,43;40,176;5,504;5,554;1,636;4,4;;13,4;106,608;30,142;105,614;50,4;112,31;2689,2;198,8;601,6;250
;5670 Mittelwert;6;0,5;;30;40;75,506;118,024;133,2;40,504;5,528;5,366;1,65;5;;17,6;124,162;28,612;123,792;161,8;127,918;5924,2;677,8;1015,6;250
;5671 Mittelwert;6;0,6;;30;40;70,34;112,636;90,118;28,586;5,502;5,53;1,734;7,2;;24;115,092;26,686;118,822;241,4;123,378;8662;755,4;1887,4;250
;5672 Mittelwert;6;0,7;;30;40;81,816;108,664;265,302;57,196;5,482;5,444;1,684;7,666666667;;17,6;116,252;28,912;117,5;134,4;122,53;4992,8;215;1031,8;250
;5673 Mittelwert;6;0,8;;30;40;75,284;105,028;140,796;51,326;5,51;5,688;1,618;4,2;;17,8;112,196;30,55;114,216;91,4;121,282;3946,2;258,6;719;250
;5674 Mittelwert;6;0,9;;30;40;75,902;101,116;107,898;37,976;5,49;5,5;1,696;6;;20,8;111,198;28,554;110,574;125,4;118,444;5563,4;451,6;989,6;250
;5675 Mittelwert;6;1;;30;40;74,645;77,83;114,525;130,986;5,484;5,71;1,68;5,75;;27,25;108,1925;31,344;106,46;169,6;116,176;6152,8;313,4;1221;250
;5676 Mittelwert;7;0,5;;30;40;73,462;118,234;139,846;42,306;5,546;5,67;1,666;10,25;;21,4;123,086;28,808;124,128;194,4;128,144;7419,4;319;1573,8;250
;5677 Mittelwert;7;0,6;;30;40;79,894;111,326;1056,31;69,592;5,478;5,344;1,614;1,666666667;;7,4;112,302;30,844;120,762;29,6;126,916;1498,6;138;307;250
;5678 Mittelwert;7;0,7;;30;40;55,306;109,68;415,074;129,44;5,544;4,756;1,58;1,4;;6,25;119,388;32,514;117,892;67;129,836;2402,2;234;412;250
;5679 Mittelwert;7;0,8;;30;40;70,004;103,494;502,738;75,366;5,5;4,866;1,636;5;;12,4;106,788;30,278;112,904;87,8;120,572;3620,8;177,6;1058,6;250
;5680 Mittelwert;7;0,9;;30;40;69,202;101,026;496,374;327,116;5,512;5,142;1,772;5,25;;10,6;105,936;33,286;110,7;71,6;119,808;3381,4;140,2;1005;250
;5681 Mittelwert;7;1;;30;40;74,498;91,384;335,354;58,076;5,53;5,286;1,532;3,25;;12,2;105,242;33,548;108,594;51,6;117,164;2912;143,4;758,8;250
;5682 Mittelwert;8;0,5;;30;40;66,27;120,71;174,646;37,688;5,48;5,474;1,726;12,2;;32;125,492;26,464;127,636;275;131,996;10604,6;909,8;2253,4;250
;5683 Mittelwert;8;0,6;;30;40;78,256;114,594;202,212;53,196;5,492;5,504;1,652;6,75;;18,8;119,768;29,076;124,552;151,6;131,104;5624;435;1114,8;250
;5684 Mittelwert;8;0,7;;30;40;75,794;109,992;160,804;46,37;5,498;5,268;1,72;4,75;;18,4;118,088;27,302;120,086;146,6;127,6;5648,6;253;1357;250
;5685 Mittelwert;8;0,8;;30;40;73,456;102,972;241,048;51,852;5,514;5,71;1,696;5,2;;16,4;115,408;28,75;116,244;100,4;125,138;4284,6;400;892,2;250
;5686 Mittelwert;8;0,9;;30;40;81,834;96,408;880,688;90,658;5,498;5,364;1,508;2;;8;115,466;32,73;113,712;22,2;124,376;1315,6;68;344,4;250
;5687 Mittelwert;8;1;;30;40;75,608;94,514;167,696;50,538;5,508;5,35;1,66;4,6;;24,8;109,66;29,166;109,804;126,8;120,358;5847;420,2;1431,2;250
;5688 Mittelwert;9;0,5;;30;40;66,435;101,75;118,9325;107,556;5,512;5,244;1,77;12,75;;34,25;133,535;25,948;137,008;247,4;141,606;9455;1133,2;2378,4;250
;5689 Mittelwert;9;0,6;;30;40;70,72;120,602;425,77;100,95;5,512;5,65;1,512;8,75;;16;124,124;32,594;130,814;181,2;138,632;7123,4;833,4;1553,4;250
;5690 Mittelwert;9;0,7;;30;40;73,924;111,532;260,214;45,574;5,504;5,534;1,71;4;;16;124,124;27,082;126,214;125,8;133,826;4874;296,2;1354,6;250
;5691 Mittelwert;9;0,8;;30;40;66,396;106,904;175,804;49,256;5,498;5,62;1,692;7,8;;19,4;121,798;27,704;120,582;155,6;129,43;6301,8;302;1824,2;250
;5692 Mittelwert;9;0,9;;30;40;72,894;103,642;396,168;91,014;5,53;5,27;1,598;5,25;;10,6;114,262;30,562;117,998;87,8;128,342;3301,6;255,8;1289,4;250
;5693 Mittelwert;9;1;;30;40;76,498;91,808;359,434;49,242;5,508;5,368;1,682;4,25;;15,2;116,74;28,448;113,882;105,6;122,672;4157;197,8;1342,6;250
;5694 Mittelwert;10;0,5;;30;40;62,438;126,942;225,894;56,406;5,518;5,404;1,774;9,4;;26;140,424;25,108;137,278;270,6;144,344;8780,2;673;1093;250
;5695 Mittelwert;10;0,6;;30;40;69,442;97,108;196,815;512,736;5,5;5,4875;1,568;8;;16;121,782;30,396;127,852;185,4;138,116;6484,4;646,8;1273;250
;5696 Mittelwert;10;0,7;;30;40;72,69;118,862;923,666;476,584;5,492;5,616666667;1,424;12;;23;126,44;36,108;126,188;135,2;80,826;4842,2;475,2;579;250
;5697 Mittelwert;10;0,8;;30;40;78,1775;65,938;359,81;172,014;5,47;6,076;1,61;5;;7,25;128,1;30,72;126;66,2;136,18;2218,8;179,2;498,4;250
;5698 Mittelwert;10;0,9;;30;40;80,685;99,456;853,912;515,678;5,49;5,548;1,368;8,666666667;;24;97,2725;35,482;116,082;119,2;123,16;5402,2;610,4;978,2;250
;5699 Mittelwert;10;1;;30;40;84,986;75,422;899;523,158;5,462;4,804;1,362;3,333333333;;11,4;94,678;34,968;112,634;63,6;97,634;3129,4;439,4;709,4;250
;5700 Mittelwert;1;0,5;;35;40;78,426;82,776;42,06;12,324;5,484;6,294;1,552;2,5;;5,4;104,496;32,136;104,258;23;105,142;1210;132,8;134,8;250
;5701 Mittelwert;1;0,6;;35;40;81,422;81,832;508,73;24,034;5,492;3,85;1,492;2,5;;9;104,172;34,154;103,812;18,2;105,212;1181,2;163,2;100,8;250
;5702 Mittelwert;1;0,7;;35;40;82,822;102,178;80,58;24,23;5,67;5,72;1,432;3;;5;101,31;36,474;103,072;11,4;104,74;860,4;92,2;99,6;250
;5703 Mittelwert;1;0,8;;35;40;73,974;99,492;77,482;15,156;5,494;5,01;1,606;2;;5;101,048;32,014;101,85;21,4;103,192;1091;151,6;175,2;250
;5704 Mittelwert;1;0,9;;35;40;68,926;100,214;36,802;14,072;5,342;5,558;1,54;2,4;;6,4;100,416;33,438;101,36;23,6;102,108;1388,2;230;229,6;250
;5705 Mittelwert;1;1;;35;40;71,622;99,094;29,39;14,306;5,376;5,534;1,644;2;;4;101,944;32,404;100,678;23,2;101,846;1147,4;172,2;174,8;250
;5706 Mittelwert;2;0,5;;35;40;76,37;84,232;119,6325;46,414;5,476;6,065;1,614;2;;11;106,4825;35,232;106,964;22,2;87,71;1524,2;134,2;208,8;250
;5707 Mittelwert;2;0,6;;35;40;78,5075;104,612;57,43;25,37;5,496;5,022;1,592;2,5;;11,75;106,95;32,402;105,82;41,4;107,878;2204,4;224,4;332,6;250
;5708 Mittelwert;2;0,7;;35;40;77,7125;102,828;66,294;23,106;5,488;6,118;1,622;4,333333333;;15,25;102,8675;31,264;104,476;71,2;105,742;3052,8;325,8;364,2;250
;5709 Mittelwert;2;0,8;;35;40;77,558;101,742;44,81;22,414;5,456;5,336;1,638;1,8;;14,2;104,76;30,078;104,424;64,8;106,788;2914,4;532;339,4;250
;5710 Mittelwert;2;0,9;;35;40;81,116;80,592;70,04;44,578;5,398;5,728;1,544;1,75;;6,4;99,7;32,444;102,778;32,2;105,568;1501,2;379,4;239,6;250
;5711 Mittelwert;2;1;;35;40;72,004;78,546;48,465;21,696;5,484;5,12;1,582;2,6;;11,4;99,68;32,712;102,728;48,6;105,856;2511,6;398,6;364,2;250
;5712 Mittelwert;3;0,5;;35;40;77,45;107,002;164,514;43,104;5,516;4,35;1,6;4,666666667;;16,4;107,082;30,7;110,5;82,6;112,412;3768;407,2;614,8;250
;5713 Mittelwert;3;0,6;;35;40;60,366;106,37;105,798;30,704;5,498;5,458;1,592;4,25;;16,25;109,81;30,958;109,786;62;113,05;2872,4;355,4;373;250
;5714 Mittelwert;3;0,7;;35;40;60,105;107,228;770,004;356,67;5,42;4,57;1,312;2;;16,66666667;106,5775;39,226;107,458;23,2;89,598;1634,4;190,2;171,2;250
;5715 Mittelwert;3;0,8;;35;40;77,36666667;103,36;776,586;357,82;5,486;4,985;1,406;3;;15,66666667;108,6333333;36,718;105,42;57,4;87,564;2645;269,2;410,6;250
;5716 Mittelwert;3;0,9;;35;40;78,2825;101,71;782,586;371,358;5,494;5,915;1,32;5;;16,75;102,1375;38,454;103,804;56,4;87,38;2851;274,8;334,2;250
;5717 Mittelwert;3;1;;35;40;73,934;95,606;170,392;28,648;5,464;5,07;1,652;3;;14,8;106,106;30,964;103,02;64,8;107,962;3576,8;431,4;396,6;250
;5718 Mittelwert;4;0,5;;35;40;63,724;111,682;75,136;31,518;5,472;5,428;1,682;3,8;;21,75;115,462;28,582;115,508;126,6;118,112;4867;733;1124,6;250
;5719 Mittelwert;4;0,6;;35;40;77,27;107,86;169,682;55,214;5,498;5,406;1,596;1;;7,8;114,452;31,704;113,13;27,6;117,352;1294,8;178;244;250
;5720 Mittelwert;4;0,7;;35;40;83,728;105,184;294,988;58,758;5,5;4,894;1,538;1,333333333;;5,4;113,46;32,172;112,608;29;117,35;1371,4;74,4;319,6;250
;5721 Mittelwert;4;0,8;;35;40;72,09;82,122;135,58;69,172;5,462;4,59;1,568;3,333333333;;10,4;106,646;31,804;108,432;49,8;113,332;2337,8;458,4;476,6;250
;5722 Mittelwert;4;0,9;;35;40;74,4125;81,506;611,78;82,112;5,476;5,65;1,486;2,333333333;;11;106,4475;32,944;108,138;52,6;113,364;2353,2;361,6;760,2;250
;5723 Mittelwert;4;1;;35;40;76,6;78,102;192,3775;2134,562;5,496;5,5425;1,268;1,666666667;;8,75;108,1825;43,23;104,602;31,6;88,992;1561,2;194,6;472;250
;5724 Mittelwert;5;0,5;;35;40;71,422;92,994;60,5575;23,742;5,526;5,582;1,728;11,4;;31;118,534;27,374;118,736;291,2;121,956;11060,8;1690;2150,8;250
;5725 Mittelwert;5;0,6;;35;40;70,388;89,242;89,7;25,284;5,482;5,542;1,69;7,6;;23;113,862;28,156;115,98;151,6;119,474;6315,2;567,4;1621,2;250
;5726 Mittelwert;5;0,7;;35;40;74,904;106,552;112,414;32,806;5,504;5,662;1,73;8,5;;27,2;115,59;28,224;113,36;165,4;117,544;7298;753,8;1615,6;250
;5727 Mittelwert;5;0,8;;35;40;75,136;82,766;84,6325;36,152;5,51;5,752;1,632;9,25;;18,8;110,41;29,864;111,426;136,2;116,02;5541,6;545,6;1595;250
;5728 Mittelwert;5;0,9;;35;40;70,484;101,262;115,624;37,066;5,51;5,408;1,658;5,8;;25,4;107,788;29,73;109,738;126,4;91,38;5752;631;1013,2;250
;5729 Mittelwert;5;1;;35;40;73,87;97,602;123,434;40,98;5,508;5,738;1,592;7,25;;19;104,83;31,688;107,13;102,6;91,328;4563,4;672;652,4;250
;5730 Mittelwert;6;0,5;;35;40;74,48;117,488;166,784;42,764;5,514;5,61;1,688;4,2;;14,6;122,664;28,166;123,144;113,4;127,016;4603,6;789,2;672,8;250
;5731 Mittelwert;6;0,6;;35;40;80,872;113,14;231,884;81,194;5,526;5,846;1,576;4;;17,8;116,224;31,13;119,462;124,4;124,66;4729,8;713;862;250
;5732 Mittelwert;6;0,7;;35;40;72,464;107,068;206,384;51,924;5,488;5,342;1,734;7;;17,2;110,604;27,744;114,936;206;120,344;6836,4;1288,2;1070,6;250
;5733 Mittelwert;6;0,8;;35;40;76,656;106,238;98,698;41,202;5,51;5,496;1,672;6,75;;26;110,874;29,144;113,998;157;120,764;7032;1141,8;1430,8;250
;5734 Mittelwert;6;0,9;;35;40;78,234;99,6;227,116;91,486;5,466;5,478;1,486;4,75;;19,2;106,966;35,058;109,06;109;118,058;5064;750,2;672,2;250
;5735 Mittelwert;6;1;;35;40;74,3225;77,726;122,505;136,012;5,492;5,696;1,674;5;;21,5;105,2175;31,648;106,186;85,8;115,872;4061;408,8;754,8;250
;5736 Mittelwert;7;0,5;;35;40;72,606;119,094;135,12;49,852;5,512;5,548;1,652;7,4;;25,4;127,534;29,132;125,99;247,8;130,946;8506,8;1028;1614;250
;5737 Mittelwert;7;0,6;;35;40;74,112;113,736;131,928;52,772;5,508;5,63;1,674;17,33333333;;29,4;122,832;28,19;120,866;305,6;126,108;11446;938,2;2967,8;250
;5738 Mittelwert;7;0,7;;35;40;72,118;109,496;152,594;50,064;5,5;5,466;1,646;6,8;;20,2;117,708;29,314;119,364;163,8;125,646;7066;586,8;1239,2;250
;5739 Mittelwert;7;0,8;;35;40;75,306;105,052;209,684;48,742;5,52;5,654;1,662;5,6;;17,4;115,162;28,606;116,786;139,6;123,7;5801,2;312;1006;250
;5740 Mittelwert;7;0,9;;35;40;69,77;98,046;781,116;110,506;5,504;6,538;1,648;5,75;;18,5;108,5475;30,514;115,4;104,6;122,354;4226,8;342,4;1013,6;250
;5741 Mittelwert;7;1;;35;40;75,744;73,082;453,685;117,972;5,55;4,86;1,436;1;;6,2;108,39;36,74;110,17;7,6;120,06;890,2;37,8;227,6;250
